Model ID;Label;Split;Style;Action;Business Object;Addition;Tags
181;start testing in production environment;;VO;start;testing;in production environment;
12;start the change order action;;VO;start;the change order action;;
228;start up change order;;VO;start up;change order;;
58;start up change order action to adjust the order;;VO;start up;change order action;to adjust the order;
79;start up change order action to adjust the order;;VO;start up;change order action;to adjust the order;
541;start up change order action to adjust the order;;VO;start up;change order action;to adjust the order;
176;start using the service;;VO;start;;using the service;
694;start vermissingentraject;;VO;start;vermissingentraject;;
695;start vermissingentraject;;VO;start;vermissingentraject;;
457;status update to 3sh;;AN;update;status;to 3sh;
561;stock management;;AN;manage;stockly;;
894;stock management;;AN;manage;stockly;;
965;stock management;;AN;manage;stockly;;
438;stop change;;VO;stop;change;;
22;stop design configuration change;;VO;stop;design configuration change;;
451;stop sla timer;;VO;stop;sla timer;;
786;store accepted payment arrangement;;VO;store;accepted payment arrangement;;
182;store and forward;;VO;store and forward;;;
79;store case;;VO;store;case;;
541;store case;;VO;store;case;;
19;store contextual offer;;VO;store;contextual offer;;
141;store contextual offer in atlas;;VO;store;contextual offer;in atlas;
141;store contextual offer in surepay;;VO;store;contextual offer;in surepay;
21;store contract;;VO;store;contract;;
22;store contract;;VO;store;contract;;
37;store contract;;VO;store;contract;;
175;store contract;;VO;store;contract;;
589;store credit result;;VO;store;credit result;;
786;store customer status and provide feedback;;VO;store;customer status and provide feedback;;
12;store device ids;;VO;store;device ids;;
58;store device ids;;VO;store;device ids;;
79;store device ids;;VO;store;device ids;;
541;store device ids;;VO;store;device ids;;
218;store document;;VO;store;document;;
319;store document bp;;VO;store;document bp;;
319;store document in sharepoint;;VO;store;document;in sharepoint;
319;store documents;;VO;store;documents;;
363;store faulty device;;VO;store;faulty device;;
811;store faulty device;;VO;store;faulty device;;
919;store for further use;;VO;store;;for further use;
923;store for further use;;VO;store;;for further use;
857;store in ccd;;VO;store;;in ccd;
786;store information in ccd;;VO;store;information;in ccd;
792;store notification;;VO;store;notification;;
416;store order validity result;;VO;store;order validity result;;
919;store postpaid request;;VO;store;postpaid request;;
923;store postpaid request;;VO;store;postpaid request;;
768;store privacy requirements compliance evidence;;VO;store;privacy requirements compliance evidence;;
768;store rcm;;VO;store;rcm;;
923;store refund in er;;VO;store;refund;in er;
17;store report;;VO;store;report;;
428;store report;;VO;store;report;;
556;store sim card;;VO;store;sim card;;
29;store trial contract;;VO;store;trial contract;;
415;submit activation request;;VO;submit;activation request;;
758;submit activation request;;VO;submit;activation request;;
451;submit hw status update;;VO;submit;hw status update;;
31;submit order;;VO;submit;order;;
49;submit order;;VO;submit;order;;
134;submit order;;VO;submit;order;;
291;submit order;;VO;submit;order;;
293;submit order;;VO;submit;order;;
314;submit order;;VO;submit;order;;
492;submit order;;VO;submit;order;;
573;submit order;;VO;submit;order;;
575;submit order;;VO;submit;order;;
556;submit order to vendor manually;;VO;submit;order;;
846;submit payment to vesta;;VO;submit;payment;to vesta;
846;submit payment to vesta;;VO;submit;payment;to vesta;
377;submit porting in request to hn;;VO;submit;porting;;
378;submit processed order;;VO;submit;processed order;;
961;submit purchase order;;VO;submit;purchase order;;
985;submit request for changes to existing infrastructure;;VO;submit;request;;
866;submit request to resume service;;VO;submit;request;to resume service;
945;submit rfc to cab;;VO;submit;rfc;to cab;
861;submit rfc to pre cab;;VO;submit;rfc;to pre cab;
63;submit sim order;;VO;submit;sim order;;
76;submit sim order;;VO;submit;sim order;;
489;submit the order;;VO;submit;the order;;
491;submit the order;;VO;submit;the order;;
422;submit ticket for other issues;;VO;submit;ticket;;
584;submit ticket for other issues;;VO;submit;ticket;for other issues;
45;submit work item response;;VO;submit;work item response;;
449;submit work item response;;VO;submit;work item response;;
377;;;;;;;
511;subprocess : migrate complex customer;;AN;migrate;complex customer;;
511;subprocess : migrate simple customer;;AN;migrate;simple customer;;
37;subprocess: address validation;;AN;validate;address;;
775;subprocess: handle unmatched payment records;;AN;handle;;;
374;substitute order;;VO;substitute;order;;
423;substitute product;;VO;substitute;product;;
137;substitute product in order;;VO;substitute;product;in order;
425;substitute product in order;;VO;substitute;product;in order;
566;substitute product in order;;VO;substitute;product;in order;
79;substitute sku;;VO;substitute;sku;;
391;suggest mitigations;;VO;suggest;mitigations;;
279;suggest other shortcode;;VO;suggest;other shortcode;;
939;supplier contarct management;;AN;manage;supplier contarct;;
342;supplier incident management;;AN;manage;supplier incident;;
843;supply quote;;VO;supply;quote;;
36;supply testenvironment / testdata;;VO;supply;testenvironment / testdata;;
183;support am;;VO;support;am;;
33;support am for business case;;VO;support;am;for business case;
327;support am for business case;;VO;support;am;for business case;
327;support am for quotation;;VO;support;am;;
33;support am for quotation;;VO;support;am;for quotation;
962;support and maintanance;;VO;support and maintanance;;;
182;support bpm and follow lead;;VO;support;bpm and follow lead;;
185;support connectivity testing;;VO;support;connectivity testing;;
292;support corporate;;VO;support;corporate;;
345;support corporate;;VO;support;corporate;;
175;support cpe configuration;;VO;support;cpe configuration;;
415;support customer;;VO;support;customer;;
572;support customer;;VO;support;customer;;
613;support customer;;VO;support;customer;;
616;support customer;;VO;support;customer;;
636;support customer;;VO;support;customer;;
36;support external processtest;;VO;support;external processtest;;
36;support external processtest;;VO;support;external processtest;;
147;support get help;;VO;support;get help;;
847;support get help;;VO;support;get help;;
38;support get help 3372531;;VO;support;get help 3372531;;
19;support installation;;VO;support;installation;;
185;support installation;;VO;support;installation;;
163;support m2m business partner desk;;VO;support;m2m business partner desk;;
229;support m2m business partner desk;;VO;support;m2m business partner desk;;
163;support m2m channel support;;VO;support;m2m channel support;;
229;support m2m channel support;;VO;support;m2m channel support;;
163;support m2m corporate desk;;VO;support;m2m corporate desk;;
229;support m2m corporate desk;;VO;support;m2m corporate desk;;
183;support making business case;;VO;support;making business case;;
182;support making business case and forward contract to es contracts;;VO;support;making business case and forward contract;;
292;support mass market;;VO;support;mass market;;
345;support mass market;;VO;support;mass market;;
18;support mobidm migration;;VO;support;mobidm migration;;
145;support nba in mobile channel;;VO;support;nba;in mobile channel;
599;support one net;;VO;support;one net;;
369;support process;;VO;support;process;;
19;support project manager;;VO;support;project manager;;
227;support rcs e;;VO;support;rcs e;;
185;support resolving delivery issues;;VO;support;resolving delivery issues;;
185;support resolving delivery issues;;VO;support;resolving delivery issues;;
185;support resolving issues from customer premises;;VO;support;resolving issues;from customer premises;
185;support supplier;;VO;support;supplier;;
16;support testing;;VO;support;testing;;
181;support testing;;VO;support;testing;;
181;support testing and manage issue solving;;VO;support;testing and manage issue solving;;
16;support testing on connectivity;;VO;support;testing;on connectivity;
185;support testing on request only;;VO;support;testing;;
185;support testing only on request;;VO;support;testing only;on request;
36;support uat;;VO;support;uat;;
399;support via call assistence;;VO;support;;via call assistence;
399;support via information point www;;VO;support;;via information point www;
399;;;;;;;
399;;;;;;;
18;support vsdm;;VO;support;vsdm;;
16;;;;;;;
89;;;;;;;
867;suppress bill;;VO;suppress;bill;;
949;suppress bill;;VO;suppress;bill;;
866;suspend / bar services;;VO;suspend and bar;services;;
894;suspend customer;;VO;suspend;customer;;
965;suspend customer;;VO;suspend;customer;;
786;suspend customer via unify;;VO;suspend;customer;via unify;
528;suspend mobile services;;VO;suspend;mobile services;;
659;suspend mobile services;;VO;suspend;mobile services;;
56;suspend nfc sim;;VO;suspend;nfc sim;;
122;suspend or resume completion;;VO;suspend;or resume completion;;
126;suspend or resume delivery;;VO;suspend;or resume delivery;;
292;suspend or resume delivery;;VO;suspend;or resume delivery;;
56;suspend postpaid nfc sim;;VO;suspend;postpaid nfc sim;;
56;suspend prepaid nfc sim;;VO;suspend;prepaid nfc sim;;
57;suspend simcard;;VO;suspend;simcard;;
59;suspend simcard;;VO;suspend;simcard;;
58;suspend simcard in crm;;VO;suspend;simcard;in crm;
482;suspend simcard in crm;;VO;suspend;simcard;in crm;
672;suspend subscriber;;VO;suspend;subscriber;;
77;suspend subscription;;VO;suspend;subscription;;
672;suspend subscription;;VO;suspend;subscription;;
866;suspend / bar services;;VO;suspend and bar;services;;
866;suspend / bar services;;VO;suspend and bar;services;;
659;suspends services;;VO;suspend;services;;
81;swap device;;VO;swap;device;;
363;swap device;;VO;swap;device;;
811;swap device;;VO;swap;device;;
81;swap faulty device on customer premises;;VO;swap;faulty device;on customer premises;
812;swap process;;VO;swap;process;;
812;swap process blackberry;;VO;swap;process blackberry;;
38;swap sim;;VO;swap;sim;;
338;swap sim;;VO;swap;sim;;
847;swap sim;;VO;swap;sim;;
135;swap sim via help desk;;VO;swap;sim;via help desk;
666;switch back to vodafiber connection;;VO;switch;back;to vodafiber connection;
667;switch back to vodafiber connection;;VO;switch;back;to vodafiber connection;
81;switch imei numbers;;VO;switch;imei numbers;;
837;sync information over channels;;AN;channels;sync information over;;
838;sync information over channels;;AN;channels;sync information over;;
46;synchronisation of warehouse and catalogue codes;;AN;synchronize;warehouse and catalogue codes;;
445;synchronize hss / gemini;;VO;synchronize;hss / gemini;;
518;synchronize hss / gemini;;VO;synchronize;hss / gemini;;
285;tag hardware in sap;;VO;tag;hardware;in sap;
19;take access cpe;;VO;take;access cpe;;
343;take call and press aftercall on callmaster;;VO;take;call and press aftercall;on callmaster;
734;take corrective actions;;VO;take;corrective actions;;
185;take cpe from stock and travel to cp;;VO;take;cpe;from stock and travel to cp;
927;take in value segmentation;;VO;take in;value segmentation;;
968;take order for device;;VO;take;order;for device;
4;take over online order;;VO;take over;online order;;
255;take sale and order submission;;VO;take;sale and order submission;;
292;take sale and order submission;;VO;take;sale and order submission;;
295;take sale and order submission;;VO;take;sale and order submission;;
765;take sale and order submission;;VO;take;sale and order submission;;
773;take sale and order submission;;VO;take;sale and order submission;;
822;tariff changes via the virtual billing team;;DES;changes;tariff;via the virtual billing team;
