M_ID;M_CODE;Label;Split;Checked;Style;Action;Action Mod;Business Object;VP;Tags;PARSE
545;1Ve_6wdf;schedule line ( schedule agreement );;;NA;;;schedule line;false;;(ROOT (NP (NN schedule) (NN line) (PRN (-LRB- -LRB-) (NP (NN schedule) (NN agreement)) (-RRB- -RRB-))))
404;1Pr_rkx-;schedule update;;;AN_NP;update;;schedule;false;;(ROOT (NP (NN schedule) (NN update)))
440;1Tr_fyhp;check credit standing;;;VOS;check;;credit standing;true;;(ROOT (S (VP (VB check) (NP (NN credit) (NN standing)))))
55;1Be_2aze;scheduling agreement delivery schedule;;;AN_ING;schedule;;scheduling agreement delivery;false;;(ROOT (FRAG (NP (NN scheduling) (NN agreement) (NN delivery) (NN schedule))))
72;1Be_2xk1;scheduling agreement delivery schedule;;;AN_ING;schedule;;scheduling agreement delivery;false;;(ROOT (FRAG (NP (NN scheduling) (NN agreement) (NN delivery) (NN schedule))))
78;1Be_34is;scheduling agreement delivery schedule;;;AN_ING;schedule;;scheduling agreement delivery;false;;(ROOT (FRAG (NP (NN scheduling) (NN agreement) (NN delivery) (NN schedule))))
85;1Be_3j4l;scheduling agreement delivery schedule;;;AN_ING;schedule;;scheduling agreement delivery;false;;(ROOT (FRAG (NP (NN scheduling) (NN agreement) (NN delivery) (NN schedule))))
487;1Un_jzgs;check currencies;;;VOS;check;;currencies;true;;(ROOT (S (VP (VB check) (NP (NNS currencies)))))
113;1Er_hhi9;secondary cost planning ( full costs );;;AN_NP;plan;;secondary cost;false;;(ROOT (NP (JJ secondary) (NN cost) (NN planning) (PRN (-LRB- -LRB-) (NP (JJ full) (NNS costs)) (-RRB- -RRB-))))
480;1Un_jh6h;secondary cost planning ( full costs );;;AN_NP;plan;;secondary cost;false;;(ROOT (NP (JJ secondary) (NN cost) (NN planning) (PRN (-LRB- -LRB-) (NP (JJ full) (NNS costs)) (-RRB- -RRB-))))
113;1Er_hhi9;secondary cost planning ( prop. / fixed );;;AN_NP;plan;;secondary cost;false;;(ROOT (NP (JJ secondary) (NN cost) (NN planning) (PRN (-LRB- -LRB-) (NP (NNP prop) (. .) (NNP \/) (NNP fixed)) (-RRB- -RRB-))))
480;1Un_jh6h;secondary cost planning ( prop. / fixed );;;AN_NP;plan;;secondary cost;false;;(ROOT (NP (JJ secondary) (NN cost) (NN planning) (PRN (-LRB- -LRB-) (NP (NNP prop) (. .) (NNP \/) (NNP fixed)) (-RRB- -RRB-))))
589;1Ve_m6rs;check for request to exercise rights;;;VOS;check;;;true;;(ROOT (S (VP (VB check) (PP (IN for) (NP (NN request))) (S (VP (TO to) (VB exercise) (NP (NNS rights)))))))
48;1Ar_ma2i;selection of benefits;;;AN_OF;select;;benefits;false;;(ROOT (NP (NN selection) (PP (IN of) (NP (NNS benefits)))))
438;1Tr_f9sw;compare payment advices;;;VOS;compare;;payment advices;true;;(ROOT (S (VP (VB compare) (NP (NN payment) (NNS advices)))))
345;1Pr_4bgy;sequencing;;;AN_NP;sequence;;;false;;(ROOT (NP (NN sequencing)))
438;1Tr_f9sw;compare value dates;;;VOS;compare;;value dates;true;;(ROOT (S (VP (VB compare) (NP (NN value) (NNS dates)))))
113;1Er_hhi9;copy actual data to cost center plan;;;VOS;copy;;actual data;true;;(ROOT (S (VP (VB copy) (S (NP (JJ actual) (NNS data)) (VP (TO to) (VB cost) (NP (NN center) (NN plan)))))))
224;1Ku_8y3g;service contract completion and processing;;;AN_NP;complete, process;;service contract;false;;(ROOT (NP (NN service) (NN contract) (NN completion) (CC and) (NN processing)))
224;1Ku_8y3g;service contract follow-up activity processing;;;AN_NP;process;;service contract follow-up activity;false;;(ROOT (FRAG (NP (NN service)) (NP (NN contract) (NN follow-up) (NN activity) (NN processing))))
480;1Un_jh6h;copy actual data to cost center plan;;;VOS;copy;;actual data;true;;(ROOT (S (VP (VB copy) (S (NP (JJ actual) (NNS data)) (VP (TO to) (VB cost) (NP (NN center) (NN plan)))))))
223;1Ku_8w9x;service contract quotation processing;;;AN_NP;process;;service contract quotation;false;;(ROOT (FRAG (NP (NN service) (NN contract) (NN quotation) (NN processing))))
223;1Ku_8w9x;service contract request processing;;;AN_NP;process;;service contract request;false;;(ROOT (FRAG (NP (NN service) (NN contract) (NN request) (NN processing))))
261;1Ku_agg3;service customer contact processing;;;AN_NP;process;;service customer contact;false;;(ROOT (FRAG (NP (NN service) (NN customer) (NN contact) (NN processing))))
368;1Pr_dcqc;service entry;;;AN_NP;enter;;service;false;;(ROOT (NP (NN service) (NN entry)))
131;1Ex_dzq9;copy co plan for fm budget;;;VOS;copy;;co plan;true;;(ROOT (S (VP (VB copy) (NP (NN co) (NN plan)) (PP (IN for) (NP (NN fm) (NN budget))))))
113;1Er_hhi9;copy plan from previous year to cost center planning;;;VOS;copy;;plan;true;;(ROOT (S (VP (VB copy) (NP (NN plan) (PP (IN from) (NP (JJ previous) (NN year)))) (S (VP (TO to) (VB cost) (NP (NN center) (NN planning)))))))
480;1Un_jh6h;copy plan from previous year to cost center planning;;;VOS;copy;;plan;true;;(ROOT (S (VP (VB copy) (NP (NN plan) (PP (IN from) (NP (JJ previous) (NN year)))) (S (VP (TO to) (VB cost) (NP (NN center) (NN planning)))))))
449;1Tr_g7vi;create automatically;;;VOS;create;automatically;;true;;(ROOT (S (VP (VB create) (ADVP (RB automatically)))))
493;1Un_k7jq;create distribution key;;;VOS;create;;distribution key;true;;(ROOT (S (VP (VB create) (NP (NN distribution) (NN key)))))
449;1Tr_g7vi;create manually;;;VOS;create;manually;;true;;(ROOT (S (VP (VB create) (ADVP (RB manually)))))
302;1Pe_mgei;create operative shift plan;;;VOS;create;;operative shift plan;true;;(ROOT (S (VP (VB create) (NP (JJ operative) (NN shift) (NN plan)))))
225;1Ku_903f;service notification;;;AN_NP;notify;;service notification;false;;(ROOT (NP (NN service) (NN notification)))
238;1Ku_9mgu;service notification;;;AN_NP;notify;;service notification;false;;(ROOT (NP (NN service) (NN notification)))
251;1Ku_a6af;service notification;;;AN_NP;notify;;service notification;false;;(ROOT (NP (NN service) (NN notification)))
226;1Ku_91bx;service notification creation and processing;;;AN_NP;create, process;;service notification;false;;(ROOT (NP (NN service) (NN notification) (NN creation) (CC and) (NN processing)))
250;1Ku_a4cg;service notification creation and processing;;;AN_NP;create, process;;service notification;false;;(ROOT (NP (NN service) (NN notification) (NN creation) (CC and) (NN processing)))
259;1Ku_afas;service notification creation and processing;;;AN_NP;create, process;;service notification;false;;(ROOT (NP (NN service) (NN notification) (NN creation) (CC and) (NN processing)))
225;1Ku_903f;service order;;;NA;;;service order;false;;(ROOT (NP (NN service) (NN order)))
238;1Ku_9mgu;service order;;;NA;;;service order;false;;(ROOT (NP (NN service) (NN order)))
411;1Qu_bxuo;service order;;;NA;;;service order;false;;(ROOT (NP (NN service) (NN order)))
234;1Ku_9efq;service order creation and processing;;;AN_NP;create, process;;service order;false;;(ROOT (NP (NN service) (NN order) (NN creation) (CC and) (NN processing)))
249;1Ku_a1xs;service order creation and processing;;;AN_NP;create, process;;service order;false;;(ROOT (NP (NN service) (NN order) (NN creation) (CC and) (NN processing)))
435;1Tr_f7g6;create payment advice;;;VOS;create;;payment advice;true;;(ROOT (S (VP (VB create) (NP (NN payment) (NN advice)))))
432;1Tr_f6bx;create planned items;;;VOS;create;;planned items;true;;(ROOT (S (VP (VB create) (NP (VBN planned) (NNS items)))))
234;1Ku_9efq;service order permit;;;AN_NP;permit;;service order;false;;(ROOT (S (NP (NN service) (NN order)) (VP (VBP permit))))
249;1Ku_a1xs;service order permit;;;AN_NP;permit;;service order;false;;(ROOT (S (NP (NN service) (NN order)) (VP (VBP permit))))
493;1Un_k7jq;create planning layout;;;VOS;create;;planning layout;true;;(ROOT (S (VP (VB create) (NP (NN planning) (NN layout)))))
109;1Er_h4x3;create planning proposal ( with sales planning );;;VOS;create;;planning proposal;true;;(ROOT (S (VP (VB create) (NP (VBG planning) (NN proposal) (PRN (-LRB- -LRB-) (PP (IN with) (NP (NNS sales) (VP (VBG planning)))) (-RRB- -RRB-))))))
476;1Un_j7jq;create planning proposal ( with sales planning );;;VOS;create;;planning proposal;true;;(ROOT (S (VP (VB create) (NP (VBG planning) (NN proposal) (PRN (-LRB- -LRB-) (PP (IN with) (NP (NNS sales) (VP (VBG planning)))) (-RRB- -RRB-))))))
128;1Ex_dxa3;define transfer rules;;;VOS;define;;transfer rules;true;;(ROOT (S (VP (VB define) (NP (NN transfer) (NNS rules)))))
302;1Pe_mgei;determine handling options for coverage of operative personnel requirement;;;VOS;determine;;handling options;true;;(ROOT (S (VP (VB determine) (NP (NN handling) (NNS options)) (PP (IN for) (NP (NN coverage) (PP (IN of) (NP (JJ operative) (NNS personnel) (NN requirement))))))))
247;1Ku_9zq8;service product order processing;;;AN_NP;process;;service product order;false;;(ROOT (FRAG (NP (NN service) (NN product) (NN order) (NN processing))))
302;1Pe_mgei;determine handling options for usage of human resources;;;VOS;determine;;handling options;true;;(ROOT (S (VP (VB determine) (NP (NN handling) (NNS options)) (PP (IN for) (NP (NN usage) (PP (IN of) (NP (JJ human) (NNS resources))))))))
441;1Tr_g2hu;determine rollover conditions;;;VOS;determine;;rollover conditions;true;;(ROOT (S (VP (VB determine) (NP (NN rollover) (NNS conditions)))))
127;1Ex_dwdy;edit basic settings;;;VOS;edit;;basic settings;true;;(ROOT (S (VP (VB edit) (NP (JJ basic) (NNS settings)))))
310;1Pr_10om;edit classes;;;VOS;edit;;classes;true;;(ROOT (S (VP (VB edit) (NP (NNS classes)))))
405;1Pr_smx-;edit classes;;;VOS;edit;;classes;true;;(ROOT (S (VP (VB edit) (NP (NNS classes)))))
419;1Qu_c8yd;edit recipient of quality certificate;;;VOS;edit;;recipient;true;;(ROOT (S (VP (VB edit) (NP (JJ recipient) (PP (IN of) (NP (NN quality) (NN certificate)))))))
88;1Be_8uyu;enter count results;;;VOS;enter;;count results;true;;(ROOT (S (VP (VB enter) (NP (NN count) (NNS results)))))
428;1Tr_ez9m;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
443;1Tr_g4ax;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
447;1Tr_g68b;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
452;1Tr_gabg;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
456;1Tr_gdht;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
459;1Tr_gfmu;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
461;1Tr_gh7g;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
465;1Tr_gjiw;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
469;1Tr_gm9n;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
472;1Tr_gogd;settlement;;;AN_NP;settle;;;false;;(ROOT (NP (NN settlement)))
24;1An_kzoq;settlement account assignment;;;AN_NP;assign;;settlement account;false;;(ROOT (S (NP (NN settlement)) (VP (VBP account) (NP (NN assignment)))))
599;1Ve_mzcb;settlement and allocation of business event fees;;;AN_NP;settle, allocate;;business event fees;false;;(ROOT (NP (NN settlement) (CC and) (NN allocation) (PP (IN of) (NP (NN business) (NN event) (NNS fees)))))
187;1In_agyu;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
196;1In_aslk;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
203;1In_b19m;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
211;1In_bb6y;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
225;1Ku_903f;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
238;1Ku_9mgu;settlement and completion;;;AN_NP;settle, complete;;;false;;(ROOT (NP (NN settlement) (CC and) (NN completion)))
115;1Er_hsto;settlement of accrual orders;;;AN_NP;settle;;accrual orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (NN accrual) (NNS orders)))))
7;1An_kgnx;settlement of asset under construction;;;AN_OF;settle;;asset under construction;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (NN asset))) (PP (IN under) (NP (NN construction)))))
121;1Er_iqc9;settlement of cost object hierarchy;;;AN_OF;settle;;cost object hierarchy;false;;(ROOT (S (NP (NN settlement) (PP (IN of) (NP (NN cost)))) (VP (VBP object) (NP (NN hierarchy)))))
116;1Er_i6yw;settlement of internal orders ( actual data );;;AN_OF;settle;;internal orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ internal) (NNS orders) (PRN (-LRB- -LRB-) (NP (JJ actual) (NNS data)) (-RRB- -RRB-))))))
120;1Er_iif2;settlement of manufacturing order to inventory;;;AN_OF;settle;;manufacturing order;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (VBG manufacturing) (NN order) (PP (TO to) (NP (NN inventory)))))))
119;1Er_ieku;settlement of manufacturing order to sales order ( unval. inventory only );;;AN_OF;settle;;manufacturing order;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (VBG manufacturing) (NN order) (PP (TO to) (NP (NNS sales) (NN order) (PRN (-LRB- -LRB-) (NP (NNP unval) (. .) (NN inventory) (RB only)) (-RRB- -RRB-))))))))
110;1Er_h5oa;settlement of overhead cost orders ( planning data );;;AN_OF;settle;;overhead cost orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ overhead) (NN cost) (NNS orders) (PRN (-LRB- -LRB-) (NP (NN planning) (NNS data)) (-RRB- -RRB-))))))
113;1Er_hhi9;settlement of overhead cost orders ( planning data );;;AN_OF;settle;;overhead cost orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ overhead) (NN cost) (NNS orders) (PRN (-LRB- -LRB-) (NP (NN planning) (NNS data)) (-RRB- -RRB-))))))
477;1Un_j86j;settlement of overhead cost orders ( planning data );;;AN_OF;settle;;overhead cost orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ overhead) (NN cost) (NNS orders) (PRN (-LRB- -LRB-) (NP (NN planning) (NNS data)) (-RRB- -RRB-))))))
480;1Un_jh6h;settlement of overhead cost orders ( planning data );;;AN_OF;settle;;overhead cost orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ overhead) (NN cost) (NNS orders) (PRN (-LRB- -LRB-) (NP (NN planning) (NNS data)) (-RRB- -RRB-))))))
115;1Er_hsto;settlement of overhead orders ( actual data );;;AN_OF;settle;;overhead orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (JJ overhead) (NNS orders) (PRN (-LRB- -LRB-) (NP (JJ actual) (NNS data)) (-RRB- -RRB-))))))
121;1Er_iqc9;settlement of product cost collector;;;AN_OF;settle;;product cost collector;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (NN product) (NN cost) (NN collector)))))
116;1Er_i6yw;settlement of production variances;;;AN_OF;settle;;production variances;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (NN production) (NNS variances)))))
116;1Er_i6yw;settlement of sales orders;;;AN_OF;settle;;sales orders;false;;(ROOT (NP (NN settlement) (PP (IN of) (NP (NNS sales) (NNS orders)))))
330;1Pr_33k-;shift planning;;;AN_NP;plan;;shift;false;;(ROOT (NP (NN shift) (NN planning)))
384;1Pr_ds05;shift planning;;;AN_NP;plan;;shift;false;;(ROOT (NP (NN shift) (NN planning)))
509;1Ve_4q66;shipment;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipment)))
563;1Ve_7uuo;shipment;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipment)))
518;1Ve_58l9;shipment cost calculation and settlement;;;AN_NP;calculate, settle;;shipment cost;false;;(ROOT (NP (NN shipment) (NN cost) (NN calculation) (CC and) (NN settlement)))
534;1Ve_6a59;shipment cost calculation and settlement;;;AN_NP;calculate, settle;;shipment cost;false;;(ROOT (NP (NN shipment) (NN cost) (NN calculation) (CC and) (NN settlement)))
556;1Ve_7kcl;shipment cost calculation and settlement;;;AN_NP;calculate, settle;;shipment cost;false;;(ROOT (NP (NN shipment) (NN cost) (NN calculation) (CC and) (NN settlement)))
566;1Ve_82t3;shipment cost calculation and settlement;;;AN_NP;calculate, settle;;shipment cost;false;;(ROOT (NP (NN shipment) (NN cost) (NN calculation) (CC and) (NN settlement)))
56;1Be_2ft2;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
509;1Ve_4q66;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
515;1Ve_52tx;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
520;1Ve_5dvr;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
525;1Ve_5otm;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
531;1Ve_6294;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
548;1Ve_710u;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
553;1Ve_7c1w;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
563;1Ve_7uuo;shipping;;;AN_NP;ship;;;false;;(ROOT (NP (NN shipping)))
311;1Pr_18wm;find object;;;VOS;find;;object;true;;(ROOT (S (VP (VB find) (NP (NN object)))))
398;1Pr_lp7-;similar part search;;;AN_NP;search;;similar part;false;;(ROOT (FRAG (NP (JJ similar) (NN part) (NN search))))
126;1Er_j6vb;simultaneous costing;;;AN_NP;cost;simultaneous;;false;;(ROOT (NP (JJ simultaneous) (NNS costing)))
251;1Ku_a6af;spare parts order;;;NA;;;spare parts order;false;;(ROOT (NP (JJ spare) (NNS parts) (NN order)))
258;1Ku_adlw;spare parts order processing;;;AN_NP;process;;spare parts order;false;;(ROOT (NP (JJ spare) (NNS parts) (NN order) (NN processing)))
258;1Ku_adlw;spare parts quotation processing;;;AN_NP;process;;spare parts quotation;false;;(ROOT (NP (JJ spare) (NNS parts) (NN quotation) (NN processing)))
252;1Ku_a6uv;spare parts request processing;;;AN_NP;process;;spare parts request;false;;(ROOT (S (NP (JJ spare) (NNS parts)) (VP (NN request) (S (VP (VBG processing))))))
0;1An_ka9y;specific valuations;;;NA;;;specific valuations;false;;(ROOT (NP (JJ specific) (NNS valuations)))
35;1An_l7u8;specific valuations;;;NA;;;specific valuations;false;;(ROOT (NP (JJ specific) (NNS valuations)))
398;1Pr_lp7-;specification;;;AN_NP;specify;;;false;;(ROOT (NP (NN specification)))
87;1Be_8ri3;specification of cycle counting phys. inv.;;;AN_OF;specify;;cycle counting phys. inv;false;;(ROOT (NP (NN specification) (PP (IN of) (NP (NN cycle) (NN counting) (NNP phys) (. .) (NNP inv))) (. .)))
399;1Pr_m00-;specification of functions;;;AN_OF;specify;;functions;false;;(ROOT (NP (NN specification) (PP (IN of) (NP (NNS functions)))))
113;1Er_hhi9;splitting;;;AN_NP;split;;;false;;(ROOT (NP (NN splitting)))
115;1Er_hsto;splitting;;;AN_NP;split;;;false;;(ROOT (NP (NN splitting)))
480;1Un_jh6h;splitting;;;AN_NP;split;;;false;;(ROOT (NP (NN splitting)))
361;1Pr_d4fv;forecast remaining work;;;VOS;forecast;;remaining work;true;;(ROOT (S (VP (VB forecast) (NP (VBG remaining) (NN work)))))
112;1Er_hct3;standard cost estimate for co-products;;;NA;;;standard cost estimate;false;;(ROOT (NP (JJ standard) (NN cost) (NN estimate) (PP (IN for) (NP (NNS co-products)))))
479;1Un_jdpj;standard cost estimate for co-products;;;NA;;;standard cost estimate;false;;(ROOT (NP (JJ standard) (NN cost) (NN estimate) (PP (IN for) (NP (NNS co-products)))))
112;1Er_hct3;standard cost estimate with quantity structure;;;AN_NP;estimate;;standard cost;false;;(ROOT (S (NP (JJ standard) (NN cost)) (VP (VBP estimate) (PP (IN with) (NP (NN quantity) (NN structure))))))
479;1Un_jdpj;standard cost estimate with quantity structure;;;AN_NP;estimate;;standard cost;false;;(ROOT (S (NP (JJ standard) (NN cost)) (VP (VBP estimate) (PP (IN with) (NP (NN quantity) (NN structure))))))
112;1Er_hct3;standard cost estimate without quantity structure;;;AN_NP;estimate;;standard cost;false;;(ROOT (S (NP (JJ standard) (NN cost)) (VP (VBP estimate) (PP (IN without) (NP (NN quantity) (NN structure))))))
479;1Un_jdpj;standard cost estimate without quantity structure;;;AN_NP;estimate;;standard cost;false;;(ROOT (S (NP (JJ standard) (NN cost)) (VP (VBP estimate) (PP (IN without) (NP (NN quantity) (NN structure))))))
96;1En_cq52;standard operating procedure;;;NA;;;standard operating procedure;false;;(ROOT (FRAG (NP (JJ standard) (NN operating) (NN procedure))))
314;1Pr_1c2v;standard sop;;;NA;;;standard sop;false;;(ROOT (NP (JJ standard) (NN sop)))
